timestamp_us,w/x,w/y,w/theta,IR[0],IR[1],IR[2],IR[3],state
183400000,-11.7501,19.1374,6.2442,72.73,79.56,51.36,51.94,2
183500000,-11.7012,19.1272,6.0760,56.41,71.44,50.22,53.67,2
183600000,-11.6546,19.1089,5.9100,75.96,57.88,54.32,52.96,2
183700000,-11.6116,19.0834,5.7463,118.15,58.68,52.96,51.17,2
183800000,-11.5733,19.0512,5.5849,149.51,65.41,50.21,50.71,2
183900000,-11.5406,19.0134,5.4259,154.00,95.34,53.29,52.27,2
184000000,-11.5142,18.9710,5.2693,144.71,137.76,50.39,50.10,2
184100000,-11.4946,18.9250,5.1153,133.33,154.10,50.12,52.49,2
184200000,-11.4821,18.8765,4.9639,122.84,135.38,51.99,52.37,2
184300000,-11.4770,18.8268,4.8150,110.50,87.64,53.17,52.33,2
184400000,-11.4792,18.7768,4.6689,112.73,54.82,50.82,50.01,2
184500000,-11.4885,18.7277,4.5256,125.15,74.56,50.81,53.99,2
184600000,-11.5045,18.6804,4.3851,142.91,113.77,53.56,51.05,2
184700000,-11.5270,18.6357,4.2474,148.43,146.74,54.46,50.29,2
184800000,-11.5552,18.5944,4.1127,152.53,147.97,54.33,54.39,2
184900000,-11.5886,18.5572,3.9809,132.82,130.61,54.49,52.93,2
185000000,-11.6265,18.5246,3.8522,103.08,91.65,50.96,51.62,2
185100000,-11.6682,18.4970,3.7266,61.69,66.15,50.61,51.20,2
185200000,-11.7129,18.4747,3.6041,53.90,53.33,54.46,53.99,2
185300000,-11.7600,18.4578,3.4848,87.11,55.57,52.47,53.78,2
185400000,-11.8087,18.4466,3.3688,127.54,57.02,54.08,53.67,2
185500000,-11.8584,18.4409,3.2560,151.40,62.22,53.83,52.78,2
185600000,-11.9084,18.4406,3.1465,133.54,57.85,51.14,53.03,2
185700000,-11.9581,18.4457,3.0404,90.40,60.74,53.58,53.38,2
185800000,-12.0071,18.4558,2.9378,55.66,58.96,50.71,54.41,2
185900000,-12.0548,18.4707,2.8385,67.78,61.84,54.31,54.24,2
186000000,-12.1009,18.4901,2.7428,108.66,68.50,53.11,51.22,2
186100000,-12.1450,18.5137,2.6506,142.30,79.73,54.70,52.46,2
186200000,-12.1868,18.5411,2.5620,154.96,108.15,52.18,50.43,2
186300000,-12.2262,18.5719,2.4770,127.62,136.34,51.51,53.23,2
186400000,-12.2629,18.6059,2.3956,95.02,153.81,50.77,51.48,2
186500000,-12.2969,18.6425,2.3178,61.09,148.86,54.08,52.60,2
186600000,-12.3280,18.6816,2.2438,51.95,115.43,52.75,53.14,2
186700000,-12.3564,18.7228,2.1735,64.43,72.32,52.27,54.64,2
186800000,-12.3819,18.7658,2.1070,81.09,50.38,53.37,52.91,2
186900000,-12.4047,18.8103,2.0443,96.26,72.43,50.09,52.70,2
187000000,-12.4249,18.8561,1.9853,118.12,111.77,53.06,51.17,2
187100000,-12.4424,18.9029,1.9302,132.19,148.69,51.17,53.80,2
187200000,-12.4576,18.9505,1.8790,144.87,152.85,52.87,50.57,2
187300000,-12.4705,18.9988,1.8316,154.27,108.28,51.51,50.05,2
187400000,-12.4813,19.0477,1.7881,155.50,69.79,52.68,50.74,2
187500000,-12.4901,19.0969,1.7486,152.42,53.22,52.30,51.27,2
187600000,-12.4972,19.1464,1.7130,156.50,84.15,52.02,50.72,2
187700000,-12.5027,19.1961,1.6813,153.17,138.26,52.26,51.34,2
187800000,-12.5069,19.2459,1.6535,147.91,156.91,52.97,54.09,2
187900000,-12.5098,19.2958,1.6298,149.05,126.45,52.34,51.12,2
188000000,-12.5118,19.3458,1.6100,152.99,80.54,54.65,53.07,2
188100000,-12.5129,19.3958,1.5942,146.13,59.04,54.84,53.02,2
188200000,-12.5135,19.4458,1.5824,143.89,74.87,52.83,51.69,2
188300000,-12.5137,19.4958,1.5745,151.86,120.40,53.44,50.52,2
188400000,-12.5137,19.5458,1.5707,152.48,158.46,53.42,54.91,2
188500000,-12.5137,19.5958,1.5709,149.65,137.62,53.39,50.09,2
188600000,-12.5139,19.6457,1.5751,146.11,96.96,53.39,53.77,2
188700000,-12.5145,19.6957,1.5832,151.97,60.71,51.75,52.97,2
188800000,-12.5158,19.7457,1.5954,149.99,65.77,50.10,52.53,2
188900000,-12.5178,19.7957,1.6116,145.79,105.81,53.54,51.90,2
189000000,-12.5209,19.8456,1.6317,146.66,151.03,51.41,51.21,2
189100000,-12.5251,19.8954,1.6558,146.24,144.39,50.08,50.37,2
189200000,-12.5307,19.9451,1.6839,135.74,110.94,50.50,53.56,2
189300000,-12.5380,19.9946,1.7160,128.00,66.97,52.27,53.65,2
189400000,-12.5470,20.0438,1.7519,126.77,55.54,52.65,52.85,2
189500000,-12.5579,20.0925,1.7918,116.21,93.60,54.25,50.89,2
189600000,-12.5710,20.1408,1.8357,96.82,139.45,54.47,51.37,2
189700000,-12.5864,20.1884,1.8834,89.30,159.53,51.22,53.69,2
189800000,-12.6042,20.2351,1.9350,73.02,129.49,50.52,54.53,2
189900000,-12.6246,20.2808,1.9904,55.40,92.71,52.73,53.35,2
190000000,-12.6476,20.3251,2.0497,52.29,53.61,51.20,52.05,3
190100000,-12.6734,20.3680,2.1128,66.65,61.55,53.31,51.62,3
190200000,-12.7020,20.4090,2.1796,85.23,92.91,50.88,50.01,3
190300000,-12.7334,20.4479,2.2502,117.42,134.48,52.23,54.55,3
190400000,-12.7677,20.4843,2.3246,139.41,155.54,51.46,53.58,3
190500000,-12.8046,20.5180,2.4026,157.81,149.93,54.51,51.01,3
190600000,-12.8442,20.5486,2.4844,136.18,128.44,52.01,52.97,3
190700000,-12.8862,20.5756,2.5697,101.12,103.23,52.46,51.90,3
190800000,-12.9305,20.5988,2.6587,58.90,84.07,53.13,54.85,3
190900000,-12.9768,20.6179,2.7512,56.17,64.62,52.61,54.36,3
191000000,-13.0246,20.6324,2.8472,92.14,60.87,51.06,54.78,3
191100000,-13.0737,20.6420,2.9467,139.27,55.42,51.69,51.05,3
191200000,-13.1235,20.6466,3.0497,156.06,60.60,52.50,53.41,3
191300000,-13.1734,20.6459,3.1561,122.26,51.33,53.10,53.09,3
191400000,-13.2231,20.6397,3.2659,78.22,57.97,52.46,50.60,3
191500000,-13.2717,20.6280,3.3789,56.91,60.06,50.23,54.42,3
191600000,-13.3186,20.6106,3.4953,69.98,75.51,52.75,54.32,3
191700000,-13.3631,20.5878,3.6149,120.04,91.40,52.68,52.50,3
191800000,-13.4044,20.5598,3.7376,151.81,120.77,53.60,53.59,3
191900000,-13.4420,20.5267,3.8635,151.30,152.31,50.66,50.77,3
192000000,-13.4749,20.4891,3.9925,140.56,158.00,52.65,52.50,3
192100000,-13.5027,20.4475,4.1245,113.66,129.52,54.98,50.67,3
192200000,-13.5245,20.4026,4.2595,91.47,85.26,52.54,50.52,3
192300000,-13.5400,20.3550,4.3974,71.05,59.66,50.47,54.25,3
192400000,-13.5487,20.3058,4.5382,64.62,63.09,51.17,53.01,3
192500000,-13.5502,20.2558,4.6818,64.88,115.64,53.22,53.25,3
192600000,-13.5445,20.2062,4.8281,71.64,146.58,52.57,50.30,3
192700000,-13.5314,20.1579,4.9772,86.10,152.55,51.53,53.54,3
192800000,-13.5111,20.1122,5.1289,99.34,109.32,51.15,53.58,3
192900000,-13.4841,20.0701,5.2831,132.36,76.83,51.32,53.48,3
193000000,-13.4509,20.0328,5.4399,152.74,57.68,51.56,52.91,3
193100000,-13.4121,20.0012,5.5991,154.30,62.88,51.28,52.62,3
193200000,-13.3688,19.9762,5.7608,124.53,75.32,53.52,51.11,3
193300000,-13.3220,19.9587,5.9247,73.24,100.43,54.86,51.51,3
193400000,-13.2729,19.9491,6.0909,56.62,101.63,52.54,50.93,3
193500000,-13.2229,19.9479,6.2593,78.69,102.32,50.64,51.60,3
193600000,-13.1734,19.9552,6.4298,122.16,103.36,51.96,53.47,3
193700000,-13.1260,19.9709,6.6024,153.91,87.98,53.13,51.13,3
193800000,-13.0819,19.9946,6.7769,144.13,69.06,53.11,53.57,3
193900000,-13.0428,20.0257,6.9534,106.54,58.81,51.81,52.30,3
194000000,-13.0097,20.0632,7.1317,76.95,70.67,50.46,51.90,3
194100000,-12.9839,20.1060,7.3118,63.81,101.64,54.17,51.20,3
194200000,-12.9663,20.1528,7.4936,56.03,144.22,51.12,51.06,3
194300000,-12.9575,20.2020,7.6771,51.30,154.30,51.65,51.94,3
194400000,-12.9579,20.2520,7.8620,53.68,119.26,50.24,52.53,3
194500000,-12.9675,20.3011,8.0485,58.36,70.26,51.18,53.99,3
194600000,-12.9862,20.3475,8.2364,67.12,59.63,52.81,51.56,3
194700000,-13.0133,20.3895,8.4256,78.88,78.55,53.66,53.28,3
194800000,-13.0478,20.4257,8.6161,118.87,105.36,54.10,53.58,3
194900000,-13.0886,20.4546,8.8077,146.75,134.45,50.42,54.99,3
195000000,-13.1341,20.4752,9.0005,148.07,147.15,52.63,53.48,3
195100000,-13.1828,20.4866,9.1943,114.66,150.84,54.84,53.53,3
195200000,-13.2328,20.4884,9.3890,71.10,150.28,52.20,51.33,3
195300000,-13.2821,20.4804,9.5846,55.62,151.35,54.66,51.02,3
195400000,-13.3290,20.4630,9.7810,83.36,139.73,52.00,54.94,3
195500000,-13.3715,20.4367,9.9782,121.48,116.21,53.51,51.81,3
195600000,-13.4081,20.4026,10.1759,154.81,90.86,54.12,53.89,3
195700000,-13.4372,20.3620,10.3742,154.09,56.27,52.66,52.53,3
195800000,-13.4577,20.3163,10.5730,151.71,57.71,50.59,54.33,3
195900000,-13.4688,20.2676,10.7722,144.44,105.61,54.96,52.59,3
196000000,-13.4700,20.2176,10.9717,136.88,148.49,53.60,52.79,3
196100000,-13.4612,20.1684,11.1715,142.83,148.97,54.42,52.93,3
196200000,-13.4428,20.1219,11.3714,155.80,118.61,50.09,51.74,3
196300000,-13.4156,20.0799,11.5714,149.69,76.06,50.57,51.25,3
196400000,-13.3806,20.0442,11.7714,135.93,62.09,51.40,52.02,3
196500000,-13.3392,20.0162,11.9713,92.72,52.68,54.18,54.59,3
196600000,-13.2931,19.9969,12.1710,62.01,59.77,53.20,50.03,3
196700000,-13.2440,19.9872,12.3705,62.54,74.89,54.92,53.46,3
196800000,-13.1940,19.9874,12.5697,103.49,68.02,50.80,50.15,3
196900000,-13.1450,19.9974,12.7685,142.46,63.56,54.66,50.68,3
197000000,-13.0990,20.0169,12.9668,150.66,58.94,50.62,52.31,3
197100000,-13.0577,20.0451,13.1646,129.13,55.68,54.90,51.55,3
197200000,-13.0227,20.0808,13.3617,93.54,79.14,53.89,53.05,3
197300000,-12.9953,20.1226,13.5581,71.96,121.83,53.68,52.85,3
197400000,-12.9766,20.1690,13.7537,60.25,149.22,53.90,50.75,3
197500000,-12.9672,20.2181,13.9484,60.40,146.47,54.34,54.03,3
197600000,-12.9675,20.2681,14.1422,56.36,103.47,54.55,52.17,3
197700000,-12.9773,20.3171,14.3349,62.03,65.62,50.27,52.19,3
197800000,-12.9963,20.3634,14.5266,71.92,61.16,52.90,52.95,3
197900000,-13.0237,20.4052,14.7171,95.86,94.16,53.17,53.92,3
198000000,-13.0584,20.4411,14.9063,123.97,122.98,53.54,52.55,3
198100000,-13.0993,20.4699,15.0941,151.07,143.43,51.61,51.11,3
198200000,-13.1448,20.4907,15.2806,147.67,150.58,51.37,54.89,3
198300000,-13.1934,20.5027,15.4656,103.36,155.06,52.80,51.29,3
198400000,-13.2433,20.5056,15.6490,65.85,153.32,53.84,51.07,3
198500000,-13.2929,20.4995,15.8308,55.95,155.92,53.33,52.49,3
198600000,-13.3406,20.4846,16.0108,90.14,152.29,54.32,53.81,3
198700000,-13.3849,20.4614,16.1891,135.04,138.63,54.30,50.40,3
198800000,-13.4245,20.4309,16.3656,155.05,119.97,50.89,53.20,3
198900000,-13.4582,20.3939,16.5401,143.40,83.36,51.48,51.52,3
199000000,-13.4850,20.3517,16.7127,126.80,51.11,54.39,50.60,3
199100000,-13.5043,20.3056,16.8832,113.41,71.55,50.87,50.98,3
199200000,-13.5155,20.2569,17.0516,96.54,108.81,51.78,53.62,3
199300000,-13.5186,20.2069,17.2177,91.66,146.12,54.74,52.26,3
199400000,-13.5134,20.1572,17.3817,96.15,143.59,52.08,54.47,3
199500000,-13.5004,20.1089,17.5433,109.02,110.21,50.03,52.43,3
199600000,-13.4798,20.0634,17.7025,127.76,66.05,53.68,51.90,3
199700000,-13.4524,20.0216,17.8592,147.86,57.07,51.07,51.11,3
199800000,-13.4189,19.9845,18.0134,152.50,75.33,54.45,54.48,3
199900000,-13.3801,19.9528,18.1651,134.32,101.79,50.62,52.53,3
